Delivery City,Delivery Pincode,Courier,Zone
bokaro,829121,Amazon,z_d
ramgarh,829122,Amazon,z_d
ramgarh,829122,Shadowfax,z_d
ramgarh,829122,India Post,z_d
ramgarh,829122,DTDC Surface,z_d
ramgarh,829122,Delhivery,z_d
ramgarh,829122,sr cargo domestic,z_d
ramgarh,829122,DTDC,z_d
ramgarh,829122,Xpressbees Surface,z_d
ramgarh,829122,Ecom Express,z_d
ramgarh,829122,Ekart,z_d
ramgarh,829122,Ekart  20 KG,z_d
ramgarh,829122,Blue Dart,z_d
bokaro,829123,Ekart  20 KG,z_d
bokaro,829123,Shadowfax,z_d
bokaro,829123,Ekart,z_d
bokaro,829123,Delhivery,z_d
bokaro,829123,Blue Dart,z_d
bokaro,829123,Amazon,z_d
bokaro,829123,India Post,z_d
bokaro,829123,Xpressbees Surface,z_d
patratu,829124,Xpressbees Surface,z_d
patratu,829124,Amazon,z_d
patratu,829124,India Post,z_c
patratu,829124,Blue Dart,z_d
patratu,829124,Ekart  20 KG,z_d
patratu,829124,Delhivery,z_d
patratu,829125,Delhivery,z_d
patratu,829125,Ekart,z_d
patratu,829125,Blue Dart,z_d
patratu,829125,Ekart  20 KG,z_d
patratu,829125,Shadowfax,z_d
patratu,829125,Xpressbees Surface,z_d
patratu,829125,Amazon,z_d
patratu,829125,India Post,z_c
patratu,829126,Xpressbees Surface,z_d
patratu,829126,Delhivery,z_d
patratu,829126,Ekart  20 KG,z_d
patratu,829126,Shadowfax,z_d
patratu,829126,Blue Dart,z_d
patratu,829126,Ekart,z_d
patratu,829126,India Post,z_c
patratu,829126,Amazon,z_d
bokaro,829127,Shadowfax,z_d
bokaro,829127,India Post,z_d
bokaro,829127,Amazon,z_d
bokaro,829127,Delhivery,z_d
bokaro,829127,sr cargo domestic,z_d
bokaro,829127,Xpressbees Surface,z_d
bokaro,829127,Ekart,z_d
bokaro,829127,Ekart  20 KG,z_d
bokaro,829127,Blue Dart,z_d
bokaro,829128,Ekart,z_d
bokaro,829128,Ekart  20 KG,z_d
bokaro,829128,Shadowfax,z_d
bokaro,829128,Blue Dart,z_d
bokaro,829128,India Post,z_d
bokaro,829128,Amazon,z_d
bokaro,829128,Delhivery,z_d
bokaro,829128,Xpressbees Surface,z_d
patratu,829129,Xpressbees Surface,z_d
patratu,829129,Amazon,z_d
patratu,829129,Shadowfax,z_d
patratu,829129,India Post,z_d
patratu,829129,Ekart  20 KG,z_d
patratu,829129,Ekart,z_d
patratu,829129,Blue Dart,z_d
patratu,829129,Delhivery,z_d
patratu,829129,sr cargo domestic,z_d
ramgarh,829130,Delhivery,z_d
ramgarh,829130,Ekart  20 KG,z_d
ramgarh,829130,Shadowfax,z_d
ramgarh,829130,Ekart,z_d
ramgarh,829130,Blue Dart,z_d
ramgarh,829130,Xpressbees Surface,z_d
ramgarh,829130,Amazon,z_d
ramgarh,829130,India Post,z_d
ramgarh,829130,sr cargo domestic,z_d
ramgarh,829131,Xpressbees Surface,z_d
ramgarh,829131,Delhivery,z_d
ramgarh,829131,Blue Dart,z_d
ramgarh,829131,Ekart,z_d
ramgarh,829131,Ekart  20 KG,z_d
ramgarh,829131,Shadowfax,z_d
ramgarh,829131,Amazon,z_d
ramgarh,829131,India Post,z_d
bokaro,829132,Shadowfax,z_d
bokaro,829132,DTDC Surface,z_d
bokaro,829132,Amazon,z_d
bokaro,829132,India Post,z_c
bokaro,829132,Delhivery,z_d
bokaro,829132,Xpressbees Surface,z_d
bokaro,829132,DTDC,z_d
bokaro,829132,Ekart,z_d
bokaro,829132,Blue Dart,z_d
bokaro,829132,Ekart  20 KG,z_d
patratu,829133,Ekart,z_d
patratu,829133,Blue Dart,z_d
patratu,829133,Delhivery,z_d
patratu,829133,Ekart  20 KG,z_d
patratu,829133,Shadowfax,z_d
patratu,829133,India Post,z_c
patratu,829133,Amazon,z_d
patratu,829133,Xpressbees Surface,z_d
ramgarh,829134,Xpressbees Surface,z_d
ramgarh,829134,India Post,z_c
ramgarh,829134,Amazon,z_d
ramgarh,829134,Shadowfax,z_d
ramgarh,829134,Ekart  20 KG,z_d
ramgarh,829134,Delhivery,z_d
ramgarh,829134,Ekart,z_d
ramgarh,829134,Blue Dart,z_d
ramgarh,829134,sr cargo domestic,z_d
patratu,829135,Delhivery,z_d
patratu,829135,Ekart,z_d
patratu,829135,Ekart  20 KG,z_d
patratu,829135,Shadowfax,z_d
patratu,829135,Blue Dart,z_d
patratu,829135,Xpressbees Surface,z_d
patratu,829135,India Post,z_c
patratu,829135,Amazon,z_d
patratu,829137,Xpressbees Surface,z_d
bokaro,829138,Xpressbees Surface,z_d
bokaro,829138,Delhivery,z_d
bokaro,829138,Shadowfax,z_d
bokaro,829138,Blue Dart,z_d
patratu,829141,Ekart  20 KG,z_d
patratu,829141,Xpressbees Surface,z_d
patratu,829143,India Post,z_c
patratu,829143,Shadowfax,z_d
patratu,829143,Amazon,z_d
patratu,829143,Ekart,z_d
patratu,829143,Delhivery,z_d
patratu,829143,Ekart  20 KG,z_d
patratu,829143,Blue Dart,z_d
patratu,829143,Xpressbees Surface,z_d
bokaro,829144,Xpressbees Surface,z_d
bokaro,829144,DTDC,z_d
bokaro,829144,Delhivery,z_d
bokaro,829144,Amazon,z_d
bokaro,829144,India Post,z_d
bokaro,829144,Shadowfax,z_d
bokaro,829144,DTDC Surface,z_d
bokaro,829144,Ecom Express,z_d
bokaro,829144,Blue Dart,z_d
bokaro,829144,Ekart  20 KG,z_d
bokaro,829144,Ekart,z_d
ramgarh,829145,Delhivery,z_d
ramgarh,829145,Shadowfax,z_d
ramgarh,829145,sr cargo domestic,z_d
ramgarh,829146,Xpressbees Surface,z_d
ramgarh,829146,Delhivery,z_d
ramgarh,829146,Ekart  20 KG,z_d
ramgarh,829146,Shadowfax,z_d
ramgarh,829146,sr cargo domestic,z_d
bokaro,829149,Delhivery,z_d
bokaro,829149,Ekart  20 KG,z_d
bokaro,829149,Shadowfax,z_d
bokaro,829149,Blue Dart,z_d
bokaro,829149,Ekart,z_d
bokaro,829149,Xpressbees Surface,z_d
bokaro,829149,sr cargo domestic,z_d
bokaro,829149,India Post,z_d
bokaro,829149,Amazon,z_d
gola   jh,829150,Amazon,z_d
gola   jh,829150,India Post,z_d
gola   jh,829150,Shadowfax,z_d
gola   jh,829150,Delhivery,z_d
gola   jh,829150,Blue Dart,z_d
gola   jh,829150,Ekart  20 KG,z_d
gola   jh,829150,Ekart,z_d
gola   jh,829150,Xpressbees Surface,z_d
ramgarh,829167,Xpressbees Surface,z_d
chatra,829201,sr cargo domestic,z_d
chatra,829201,India Post,z_c
chatra,829201,Delhivery,z_d
chatra,829201,Xpressbees Surface,z_d
chatra,829201,Ekart,z_d
latehar,829202,Ekart,z_d
latehar,829202,Delhivery,z_d
latehar,829202,DTDC Surface,z_d
latehar,829202,India Post,z_c
latehar,829202,Ecom Express,z_d
latehar,829202,DTDC,z_d
latehar,829203,Xpressbees Surface,z_d
latehar,829203,DTDC,z_d
latehar,829203,Ekart,z_d
latehar,829203,Blue Dart,z_d
latehar,829203,India Post,z_c
latehar,829203,DTDC Surface,z_d
latehar,829204,India Post,z_c
ranchi,829205,Ecom Express,z_d
ranchi,829205,Ekart,z_d
ranchi,829205,India Post,z_c
ranchi,829205,Shadowfax,z_d
ranchi,829205,sr cargo domestic,z_d
ranchi,829205,Delhivery,z_d
ranchi,829205,Xpressbees Surface,z_d
latehar,829206,Delhivery,z_d
latehar,829206,Ekart,z_d
latehar,829206,Ekart  20 KG,z_d
latehar,829206,Shadowfax,z_d
latehar,829206,Blue Dart,z_d
latehar,829206,DTDC Surface,z_d
latehar,829206,India Post,z_c
latehar,829206,DTDC,z_d
latehar,829206,Xpressbees Surface,z_d
latehar,829207,Delhivery,z_d
latehar,829207,Ekart,z_d
latehar,829207,Blue Dart,z_d
latehar,829207,Ekart  20 KG,z_d
latehar,829207,Shadowfax,z_d
latehar,829207,sr cargo domestic,z_d
latehar,829207,Xpressbees Surface,z_d
latehar,829207,India Post,z_c
ranchi,829208,India Post,z_c
ranchi,829208,Shadowfax,z_d
ranchi,829208,Ekart,z_d
ranchi,829208,Delhivery,z_d
ranchi,829208,Xpressbees Surface,z_d
ranchi,829208,sr cargo domestic,z_d
ranchi,829209,sr cargo domestic,z_d
ranchi,829209,Delhivery,z_d
ranchi,829209,India Post,z_c
ranchi,829209,DTDC Surface,z_d
ranchi,829209,Xpressbees Surface,z_d
ranchi,829209,DTDC,z_d
ranchi,829210,Ekart,z_d
ranchi,829210,DTDC Surface,z_d
ranchi,829210,India Post,z_c
ranchi,829210,sr cargo domestic,z_d
ranchi,829210,Delhivery,z_d
ranchi,829210,Xpressbees Surface,z_d
ranchi,829210,DTDC,z_d
giridih,829211,Ekart  20 KG,z_d
giridih,829211,Shadowfax,z_d
giridih,829211,Xpressbees Surface,z_d
bokaro,829301,Shadowfax,z_d
bokaro,829301,Delhivery,z_d
bokaro,829301,Ekart,z_d
bokaro,829301,Ekart  20 KG,z_d
bokaro,829301,Blue Dart,z_d
bokaro,829301,Xpressbees Surface,z_d
bokaro,829301,DTDC,z_d
bokaro,829301,India Post,z_d
bokaro,829301,Amazon,z_d
bokaro,829301,DTDC Surface,z_d
petarbar,829302,Xpressbees Surface,z_d
peterwar,829317,Ekart  20 KG,z_d
peterwar,829317,Xpressbees Surface,z_d
peterwar,829412,Xpressbees Surface,z_d
bokaro,829804,Ekart  20 KG,z_d
jamshedpur,831001,Ekart  20 KG,z_d
jamshedpur,831001,Blue Dart,z_d
jamshedpur,831001,Delhivery,z_d
jamshedpur,831001,India Post,z_d
jamshedpur,831001,Amazon,z_d
jamshedpur,831001,Shadowfax,z_d
jamshedpur,831001,DTDC Surface,z_d
jamshedpur,831001,Xpressbees Surface,z_d
jamshedpur,831001,DTDC,z_d
jamshedpur,831001,sr cargo domestic,z_d
jamshedpur,831002,Delhivery,z_d
jamshedpur,831002,Ecom Express,z_d
jamshedpur,831002,Ekart,z_d
jamshedpur,831002,Ekart  20 KG,z_d
jamshedpur,831002,Blue Dart,z_d
jamshedpur,831002,DTDC,z_d
jamshedpur,831002,Xpressbees Surface,z_d
jamshedpur,831002,Shadowfax,z_d
jamshedpur,831002,DTDC Surface,z_d
jamshedpur,831002,Amazon,z_d
jamshedpur,831002,India Post,z_d
jamshedpur,831003,Shadowfax,z_d
jamshedpur,831003,DTDC Surface,z_d
jamshedpur,831003,India Post,z_d
jamshedpur,831003,Amazon,z_d
jamshedpur,831003,sr cargo domestic,z_d
jamshedpur,831003,Delhivery,z_d
jamshedpur,831003,Xpressbees Surface,z_d
jamshedpur,831003,DTDC,z_d
jamshedpur,831003,Ekart  20 KG,z_d
jamshedpur,831003,Ekart,z_d
jamshedpur,831003,Blue Dart,z_d
jamshedpur,831004,Ekart,z_d
jamshedpur,831004,Ekart  20 KG,z_d
jamshedpur,831004,Blue Dart,z_d
jamshedpur,831004,sr cargo domestic,z_d
jamshedpur,831004,Amazon,z_d
jamshedpur,831004,Shadowfax,z_d
jamshedpur,831004,DTDC Surface,z_d
jamshedpur,831004,India Post,z_d
jamshedpur,831004,Xpressbees Surface,z_d
jamshedpur,831004,DTDC,z_d
jamshedpur,831004,Delhivery,z_d
jamshedpur,831005,Delhivery,z_d
jamshedpur,831005,India Post,z_d
jamshedpur,831005,Amazon,z_d
jamshedpur,831005,Shadowfax,z_d
jamshedpur,831005,DTDC Surface,z_d
jamshedpur,831005,Ekart,z_d
jamshedpur,831005,Ekart  20 KG,z_d
jamshedpur,831005,Blue Dart,z_d
jamshedpur,831005,sr cargo domestic,z_d
jamshedpur,831005,Xpressbees Surface,z_d
jamshedpur,831005,DTDC,z_d
jamshedpur,831006,Blue Dart,z_d
jamshedpur,831006,Ekart,z_d
jamshedpur,831006,Ekart  20 KG,z_d
jamshedpur,831006,Delhivery,z_d
jamshedpur,831006,Amazon,z_d
jamshedpur,831006,India Post,z_d
jamshedpur,831006,Shadowfax,z_d
jamshedpur,831006,DTDC Surface,z_d
jamshedpur,831006,Xpressbees Surface,z_d
jamshedpur,831006,DTDC,z_d
jamshedpur,831006,sr cargo domestic,z_d
jamshedpur,831007,sr cargo domestic,z_d
jamshedpur,831007,Delhivery,z_d
jamshedpur,831007,Ekart,z_d
jamshedpur,831007,Blue Dart,z_d
jamshedpur,831007,Ekart  20 KG,z_d
jamshedpur,831007,Shadowfax,z_d
jamshedpur,831007,Xpressbees Surface,z_d
jamshedpur,831007,DTDC,z_d
jamshedpur,831007,India Post,z_d
jamshedpur,831007,Amazon,z_d
jamshedpur,831007,DTDC Surface,z_d
jamshedpur,831008,Amazon,z_d
jamshedpur,831008,DTDC Surface,z_d
jamshedpur,831008,Ekart,z_d
jamshedpur,831008,sr cargo domestic,z_d
jamshedpur,831008,Delhivery,z_d
jamshedpur,831008,Xpressbees Surface,z_d
jamshedpur,831008,DTDC,z_d
jamshedpur,831008,Ekart  20 KG,z_d
jamshedpur,831008,Blue Dart,z_d
jamshedpur,831009,Delhivery,z_d
jamshedpur,831009,Ekart,z_d
jamshedpur,831009,Ekart  20 KG,z_d
jamshedpur,831009,Shadowfax,z_d
jamshedpur,831009,Blue Dart,z_d
jamshedpur,831009,sr cargo domestic,z_d
jamshedpur,831009,DTDC Surface,z_d
jamshedpur,831009,Amazon,z_d
jamshedpur,831009,India Post,z_d
jamshedpur,831009,DTDC,z_d
jamshedpur,831009,Xpressbees Surface,z_d
jamshedpur,831010,Delhivery,z_d
jamshedpur,831010,Shadowfax,z_d
jamshedpur,831010,DTDC Surface,z_d
jamshedpur,831010,Amazon,z_d
jamshedpur,831010,Ekart  20 KG,z_d
jamshedpur,831010,Ekart,z_d
jamshedpur,831010,Blue Dart,z_d
jamshedpur,831010,sr cargo domestic,z_d
jamshedpur,831010,Xpressbees Surface,z_d
jamshedpur,831010,DTDC,z_d
jamshedpur,831011,Delhivery,z_d
jamshedpur,831011,Ekart,z_d
jamshedpur,831011,Ekart  20 KG,z_d
jamshedpur,831011,Shadowfax,z_d
jamshedpur,831011,Blue Dart,z_d
jamshedpur,831011,Amazon,z_d
jamshedpur,831011,DTDC Surface,z_d
jamshedpur,831011,India Post,z_d
jamshedpur,831011,Xpressbees Surface,z_d
jamshedpur,831011,DTDC,z_d
jamshedpur,831011,sr cargo domestic,z_d
jamshedpur,831012,sr cargo domestic,z_d
jamshedpur,831012,Delhivery,z_d
jamshedpur,831012,Ekart,z_d
jamshedpur,831012,Ekart  20 KG,z_d
jamshedpur,831012,Shadowfax,z_d
jamshedpur,831012,Blue Dart,z_d
jamshedpur,831012,Xpressbees Surface,z_d
jamshedpur,831012,DTDC,z_d
jamshedpur,831012,India Post,z_d
jamshedpur,831012,Amazon,z_d
jamshedpur,831012,DTDC Surface,z_d
jamshedpur,831013,Shadowfax,z_d
jamshedpur,831013,Amazon,z_d
jamshedpur,831013,India Post,z_d
jamshedpur,831013,DTDC Surface,z_d
jamshedpur,831013,sr cargo domestic,z_d
jamshedpur,831013,Delhivery,z_d
jamshedpur,831013,Xpressbees Surface,z_d
jamshedpur,831013,DTDC,z_d
jamshedpur,831013,Blue Dart,z_d
jamshedpur,831013,Ekart,z_d
jamshedpur,831013,Ekart  20 KG,z_d
jamshedpur,831014,Ekart,z_d
jamshedpur,831014,Blue Dart,z_d
jamshedpur,831014,Delhivery,z_d
jamshedpur,831014,Ekart  20 KG,z_d
jamshedpur,831014,Shadowfax,z_d
jamshedpur,831014,sr cargo domestic,z_d
jamshedpur,831014,India Post,z_d
jamshedpur,831014,Amazon,z_d
jamshedpur,831014,Xpressbees Surface,z_d
jamshedpur,831015,Delhivery,z_d
jamshedpur,831015,Shadowfax,z_d
jamshedpur,831015,India Post,z_d
jamshedpur,831015,Amazon,z_d
jamshedpur,831015,DTDC Surface,z_d
jamshedpur,831015,Ekart  20 KG,z_d
jamshedpur,831015,Blue Dart,z_d
jamshedpur,831015,Ekart,z_d
jamshedpur,831015,sr cargo domestic,z_d
jamshedpur,831015,Xpressbees Surface,z_d
jamshedpur,831015,DTDC,z_d
jamshedpur,831016,Ekart,z_d
jamshedpur,831016,Delhivery,z_d
jamshedpur,831016,Ekart  20 KG,z_d
jamshedpur,831016,Shadowfax,z_d
jamshedpur,831016,Blue Dart,z_d
jamshedpur,831016,Amazon,z_d
jamshedpur,831016,India Post,z_d
jamshedpur,831016,Xpressbees Surface,z_d
jamshedpur,831016,sr cargo domestic,z_d
jamshedpur,831017,sr cargo domestic,z_d
jamshedpur,831017,Delhivery,z_d
jamshedpur,831017,Ecom Express,z_d
jamshedpur,831017,Ekart  20 KG,z_d
jamshedpur,831017,Shadowfax,z_d
jamshedpur,831017,Ekart,z_d
jamshedpur,831017,Blue Dart,z_d
jamshedpur,831017,Xpressbees Surface,z_d
jamshedpur,831017,DTDC,z_d
jamshedpur,831017,DTDC Surface,z_d
jamshedpur,831017,India Post,z_d
jamshedpur,831017,Amazon,z_d
jamshedpur,831018,Amazon,z_d
jamshedpur,831018,Shadowfax,z_d
jamshedpur,831018,DTDC Surface,z_d
jamshedpur,831018,sr cargo domestic,z_d
jamshedpur,831018,Delhivery,z_d
jamshedpur,831018,Xpressbees Surface,z_d
jamshedpur,831018,DTDC,z_d
jamshedpur,831018,Ekart  20 KG,z_d
jamshedpur,831018,Blue Dart,z_d
jamshedpur,831018,Ekart,z_d
jamshedpur,831019,Ekart,z_d
jamshedpur,831019,Ekart  20 KG,z_d
jamshedpur,831019,Shadowfax,z_d
jamshedpur,831019,Blue Dart,z_d
jamshedpur,831019,sr cargo domestic,z_d
jamshedpur,831019,India Post,z_d
jamshedpur,831019,Amazon,z_d
jamshedpur,831019,DTDC Surface,z_d
jamshedpur,831019,Xpressbees Surface,z_d
jamshedpur,831019,DTDC,z_d
jamshedpur,831019,Delhivery,z_d
jamshedpur,831020,Delhivery,z_d
jamshedpur,831020,Shadowfax,z_d
jamshedpur,831020,Amazon,z_d
jamshedpur,831020,India Post,z_d
jamshedpur,831020,Blue Dart,z_d
jamshedpur,831020,Ekart,z_d
jamshedpur,831020,Ekart  20 KG,z_d
jamshedpur,831020,Xpressbees Surface,z_d
patratu,831021,Blue Dart,z_d
patratu,831021,Delhivery,z_d
patratu,831021,Ekart  20 KG,z_d
patratu,831021,India Post,z_d
patratu,831021,Shadowfax,z_d
jamshedpur,831035,sr cargo domestic,z_d
jamshedpur,831035,Delhivery,z_d
jamshedpur,831035,Ekart,z_d
jamshedpur,831035,Ekart  20 KG,z_d
jamshedpur,831035,Shadowfax,z_d
jamshedpur,831035,Blue Dart,z_d
jamshedpur,831035,Xpressbees Surface,z_d
jamshedpur,831035,Amazon,z_d
,831107,DTDC Surface,z_d
,831107,DTDC,z_d
patratu,831109,DTDC,z_d
patratu,831109,Xpressbees Surface,z_d
patratu,831109,DTDC Surface,z_d
patratu,831109,Ekart  20 KG,z_d
jamshedpur,831110,Ekart  20 KG,z_d
jamshedpur,831110,Xpressbees Surface,z_d
jamshedpur,831110,DTDC,z_d
jamshedpur,831110,DTDC Surface,z_d
jamshedpur,831219,Ekart  20 KG,z_d
patratu,832012,Ekart  20 KG,z_d
patratu,832012,Shadowfax,z_d
patratu,832012,Xpressbees Surface,z_d
patratu,832013,Ekart  20 KG,z_d
dhalbhum,832101,sr cargo domestic,z_d
dhalbhum,832101,Xpressbees Surface,z_d
dhalbhum,832101,DTDC,z_d
dhalbhum,832101,DTDC Surface,z_d
dhalbhum,832101,India Post,z_d
dhalbhum,832101,Amazon,z_d
dhalbhum,832101,Delhivery,z_d
dhalbhum,832101,Ekart,z_d
jadugoda,832102,Delhivery,z_d
jadugoda,832102,Xpressbees Surface,z_d
jadugoda,832102,DTDC,z_d
jadugoda,832102,Ekart,z_d
jadugoda,832102,Ekart  20 KG,z_d
jadugoda,832102,Shadowfax,z_d
jadugoda,832102,Blue Dart,z_d
jadugoda,832102,DTDC Surface,z_d
jadugoda,832102,Amazon,z_d
jadugoda,832102,India Post,z_d
east singhbhum,832103,India Post,z_d
east singhbhum,832103,Shadowfax,z_d
east singhbhum,832103,Amazon,z_d
east singhbhum,832103,Delhivery,z_d
east singhbhum,832103,Xpressbees Surface,z_d
east singhbhum,832103,Ekart  20 KG,z_d
east singhbhum,832103,Ekart,z_d
east singhbhum,832103,Blue Dart,z_d
ghatsila,832104,Delhivery,z_d
ghatsila,832104,Shadowfax,z_d
ghatsila,832104,Amazon,z_d
ghatsila,832104,DTDC Surface,z_d
ghatsila,832104,India Post,z_d
ghatsila,832104,sr cargo domestic,z_d
ghatsila,832104,Ekart  20 KG,z_d
ghatsila,832104,Ekart,z_d
ghatsila,832104,Blue Dart,z_d
ghatsila,832104,DTDC,z_d
ghatsila,832104,Xpressbees Surface,z_d
jamshedpur,832105,India Post,z_d
jamshedpur,832105,Blue Dart,z_d
jamshedpur,832105,Ekart  20 KG,z_d
jamshedpur,832105,sr cargo domestic,z_d
jamshedpur,832106,Amazon,z_d
jamshedpur,832106,India Post,z_d
jamshedpur,832106,Shadowfax,z_d
jamshedpur,832106,Xpressbees Surface,z_d
jamshedpur,832106,Delhivery,z_d
jamshedpur,832106,Ekart,z_d
jamshedpur,832106,Blue Dart,z_d
jamshedpur,832106,Ekart  20 KG,z_d
jamshedpur,832107,Ecom Express,z_d
jamshedpur,832107,Ekart,z_d
jamshedpur,832107,Xpressbees Surface,z_d
jamshedpur,832107,DTDC,z_d
jamshedpur,832107,sr cargo domestic,z_d
jamshedpur,832107,Amazon,z_d
jamshedpur,832107,Shadowfax,z_d
jamshedpur,832107,DTDC Surface,z_d
jamshedpur,832107,India Post,z_d
jamshedpur,832107,Delhivery,z_d
jamshedpur,832107,Blue Dart,z_d
jamshedpur,832107,Ekart  20 KG,z_d
jamshedpur,832108,Delhivery,z_d
jamshedpur,832108,sr cargo domestic,z_d
jamshedpur,832108,Ecom Express,z_d
jamshedpur,832108,Xpressbees Surface,z_d
jamshedpur,832108,DTDC,z_d
jamshedpur,832108,Ekart  20 KG,z_d
jamshedpur,832108,Shadowfax,z_d
jamshedpur,832108,Ekart,z_d
jamshedpur,832108,Blue Dart,z_d
jamshedpur,832108,India Post,z_d
jamshedpur,832108,Amazon,z_d
jamshedpur,832108,DTDC Surface,z_d
jamshedpur,832109,Shadowfax,z_d
jamshedpur,832109,DTDC Surface,z_d
jamshedpur,832109,India Post,z_d
jamshedpur,832109,Amazon,z_d
jamshedpur,832109,Delhivery,z_d
jamshedpur,832109,sr cargo domestic,z_d
jamshedpur,832109,Ekart,z_d
jamshedpur,832109,Ekart  20 KG,z_d
jamshedpur,832109,Blue Dart,z_d
jamshedpur,832109,Xpressbees Surface,z_d
jamshedpur,832109,DTDC,z_d
jamshedpur,832110,Xpressbees Surface,z_d
jamshedpur,832110,DTDC,z_d
jamshedpur,832110,Delhivery,z_d
jamshedpur,832110,Shadowfax,z_d
jamshedpur,832110,DTDC Surface,z_d
jamshedpur,832110,Amazon,z_d
jamshedpur,832110,Ecom Express,z_d
jamshedpur,832110,Ekart  20 KG,z_d
jamshedpur,832110,Ekart,z_d
jamshedpur,832110,Blue Dart,z_d
jamshedpur,832110,sr cargo domestic,z_d
east singhbhum,832111,Shadowfax,z_d
east singhbhum,832111,India Post,z_d
east singhbhum,832111,Xpressbees Surface,z_d
east singhbhum,832111,Blue Dart,z_d
east singhbhum,832111,Ekart,z_d
east singhbhum,832111,Ekart  20 KG,z_d
east singhbhum,832111,Ecom Express,z_d
jamshedpur,832112,India Post,z_d
jamshedpur,832113,India Post,z_d
jamshedpur,832113,Xpressbees Surface,z_d
jamshedpur,832113,Ekart  20 KG,z_d
seraikella,832119,Delhivery,z_d
seraikella,832119,sr cargo domestic,z_d
seraikella,832119,Xpressbees Surface,z_d
east singhbhum,832301,sr cargo domestic,z_d
east singhbhum,832301,Delhivery,z_d
east singhbhum,832301,Ekart,z_d
east singhbhum,832301,DTDC Surface,z_d
east singhbhum,832301,India Post,z_d
east singhbhum,832301,DTDC,z_d
east singhbhum,832301,Xpressbees Surface,z_d
east singhbhum,832302,Xpressbees Surface,z_d
east singhbhum,832302,Ekart  20 KG,z_d
east singhbhum,832302,Shadowfax,z_d
east singhbhum,832302,Delhivery,z_d
east singhbhum,832302,Ekart,z_d
east singhbhum,832302,Blue Dart,z_d
east singhbhum,832302,sr cargo domestic,z_d
east singhbhum,832302,India Post,z_d
east singhbhum,832302,Amazon,z_d
ghatsila,832303,Amazon,z_d
ghatsila,832303,DTDC Surface,z_d
ghatsila,832303,India Post,z_d
ghatsila,832303,Xpressbees Surface,z_d
ghatsila,832303,DTDC,z_d
ghatsila,832303,Delhivery,z_d
ghatsila,832303,Ekart,z_d
ghatsila,832303,Ekart  20 KG,z_d
ghatsila,832303,Shadowfax,z_d
ghatsila,832303,Blue Dart,z_d
east singhbhum,832304,Delhivery,z_d
east singhbhum,832304,Xpressbees Surface,z_d
east singhbhum,832304,India Post,z_d
east singhbhum,832304,Amazon,z_d
east singhbhum,832304,Shadowfax,z_d
east singhbhum,832304,Ekart,z_d
east singhbhum,832304,Blue Dart,z_d
east singhbhum,832304,Ekart  20 KG,z_d
chandil,832401,Ekart,z_d
chandil,832401,Ekart  20 KG,z_d
chandil,832401,DTDC Surface,z_d
chandil,832401,Amazon,z_d
chandil,832401,India Post,z_d
chandil,832401,Delhivery,z_d
chandil,832401,Xpressbees Surface,z_d
chandil,832401,DTDC,z_d
chandil,832401,sr cargo domestic,z_d
seraikalla kharsawan,832402,Delhivery,z_d
seraikalla kharsawan,832402,Ekart,z_d
seraikalla kharsawan,832402,Ekart  20 KG,z_d
seraikalla kharsawan,832402,India Post,z_d
seraikalla kharsawan,832402,DTDC Surface,z_d
seraikalla kharsawan,832402,Xpressbees Surface,z_d
seraikalla kharsawan,832402,DTDC,z_d
seraikalla kharsawan,832403,Ekart  20 KG,z_d
seraikalla kharsawan,832403,India Post,z_d
seraikalla kharsawan,832404,India Post,z_d
seraikalla kharsawan,832404,Ekart  20 KG,z_d
seraikalla kharsawan,832404,Ekart,z_d
seraikalla kharsawan,832404,Delhivery,z_d
seraikalla kharsawan,832404,sr cargo domestic,z_d
kharsawan,833101,Xpressbees Surface,z_d
kharsawan,833101,India Post,z_d
kharsawan,833101,Ekart,z_d
kharsawan,833101,Ekart  20 KG,z_d
chakradharpur,833102,India Post,z_d
chakradharpur,833102,Amazon,z_d
chakradharpur,833102,Xpressbees Surface,z_d
chakradharpur,833102,Ekart,z_d
chakradharpur,833102,Delhivery,z_d
chakradharpur,833102,Ekart  20 KG,z_d
chakradharpur,833102,Blue Dart,z_d
west singhbhum,833103,Delhivery,z_d
west singhbhum,833103,sr cargo domestic,z_d
west singhbhum,833103,Ecom Express,z_d
west singhbhum,833103,India Post,z_d
west singhbhum,833103,Blue Dart,z_d
west singhbhum,833103,Ekart  20 KG,z_d
west singhbhum,833103,Xpressbees Surface,z_d
chakradharpur,833104,Xpressbees Surface,z_d
chakradharpur,833104,Delhivery,z_d
chakradharpur,833104,sr cargo domestic,z_d
chakradharpur,833104,Shadowfax,z_d
chakradharpur,833104,Ekart,z_d
chakradharpur,833104,India Post,z_d
chakradharpur,833105,India Post,z_d
chakradharpur,833105,Delhivery,z_d
chakradharpur,833105,Xpressbees Surface,z_d
chakradharpur,833105,Ekart  20 KG,z_d
chakradharpur,833105,Blue Dart,z_d
chakradharpur,833105,sr cargo domestic,z_d
west singhbhum,833106,sr cargo domestic,z_d
west singhbhum,833106,Xpressbees Surface,z_d
west singhbhum,833106,India Post,z_d
west singhbhum,833106,Shadowfax,z_d
west singhbhum,833106,Ecom Express,z_d
muzaffarpur,833108,Xpressbees Surface,z_d
chaibasa,833201,sr cargo domestic,z_d
chaibasa,833201,Xpressbees Surface,z_d
chaibasa,833201,DTDC,z_d
